student_id,age,degree,cgpa,year_of_study,passing_year,skills,location,preference_remote,annual_income,resume_file
S00792,23,B.Sc IT,6.7,3,2026,"React, CSS, SQL, Java",Bangalore,True,488398,resume_00792.pdf
S00793,25,B.Com,9.48,3,2026,"Data Science, SQL, Java",Hyderabad,True,321901,resume_00793.pdf
S00794,20,B.Com,8.45,4,2025,"React, ML",Bangalore,False,515063,resume_00794.pdf
S00795,20,MBA,7.48,2,2027,"Data Science, React",Delhi,False,388405,resume_00795.pdf
S00796,25,B.Tech CSE,6.82,3,2026,"Data Science, CSS, ML, React",Kolkata,True,534040,resume_00796.pdf
S00797,20,M.Tech AI,6.69,1,2028,"Python, AI",Mumbai,True,547432,resume_00797.pdf
S00798,21,B.Com,8.8,1,2028,"CSS, Data Science, AI, Python",Kolkata,True,374636,resume_00798.pdf
S00799,25,B.Tech CSE,9.44,3,2026,"React, CSS, Data Science, SQL",Chennai,False,509620,resume_00799.pdf
S00800,23,B.Sc IT,8.65,4,2025,"Python, Cloud, CSS, ML",Bangalore,False,546870,resume_00800.pdf
S00801,20,M.Tech AI,8.02,3,2026,"React, CSS",Delhi,True,373364,resume_00801.pdf
S00802,25,MBA,9.06,4,2025,"ML, Cloud",Kolkata,True,469504,resume_00802.pdf
S00803,23,B.Sc IT,7.06,2,2027,"SQL, HTML, ML, Cloud",Chennai,True,279584,resume_00803.pdf
S00804,25,MBA,7.25,4,2025,"HTML, React, AI, ML",Hyderabad,True,263367,resume_00804.pdf
S00805,21,MBA,7.99,1,2028,"Data Science, React, Java",Bangalore,True,463221,resume_00805.pdf
S00806,22,B.Tech CSE,9.4,1,2028,"SQL, CSS, Java, HTML",Chennai,False,312497,resume_00806.pdf
S00807,20,MBA,7.9,2,2027,"Java, Data Science, Python",Bangalore,False,353032,resume_00807.pdf
S00808,20,BBA,8.98,1,2028,"Data Science, ML, Java, Python",Kolkata,True,474832,resume_00808.pdf
S00809,25,B.Tech CSE,9.07,3,2026,"SQL, ML",Mumbai,True,431179,resume_00809.pdf
S00810,23,B.Com,6.92,3,2026,"AI, Java",Kolkata,False,282846,resume_00810.pdf
S00811,25,BBA,7.76,1,2028,"CSS, SQL, AI",Kolkata,False,466570,resume_00811.pdf
S00812,21,B.Tech CSE,8.54,2,2027,"ML, HTML",Hyderabad,False,532631,resume_00812.pdf
S00813,24,M.Tech AI,8.59,2,2027,"Data Science, CSS",Hyderabad,True,248737,resume_00813.pdf
S00814,22,M.Tech AI,8.98,1,2028,"ML, SQL, AI",Bangalore,True,383203,resume_00814.pdf
S00815,21,BBA,7.29,1,2028,"React, ML, Data Science",Mumbai,False,221611,resume_00815.pdf
S00816,24,B.Tech CSE,7.93,2,2027,"CSS, React, AI, ML",Delhi,False,483036,resume_00816.pdf
S00817,25,MBA,7.74,4,2025,"Data Science, SQL, Cloud",Mumbai,False,596271,resume_00817.pdf
S00818,23,M.Tech AI,7.98,2,2027,"Data Science, AI",Hyderabad,True,384073,resume_00818.pdf
S00819,20,B.Com,9.47,1,2028,"SQL, HTML",Mumbai,True,373380,resume_00819.pdf
S00820,20,MBA,8.11,1,2028,"React, Java, HTML",Delhi,True,550633,resume_00820.pdf
S00821,21,B.Tech CSE,8.2,4,2025,"CSS, SQL",Chennai,True,435904,resume_00821.pdf
S00822,20,BBA,8.65,2,2027,"Python, React, AI, CSS",Bangalore,True,339888,resume_00822.pdf
S00823,25,B.Sc IT,8.51,4,2025,"HTML, AI, CSS",Bangalore,True,498666,resume_00823.pdf
S00824,22,MBA,9.12,3,2026,"HTML, Java, SQL, AI",Chennai,True,429839,resume_00824.pdf
S00825,22,B.Tech CSE,7.62,2,2027,"Python, Cloud",Chennai,True,320712,resume_00825.pdf
S00826,20,MBA,6.88,3,2026,"ML, React",Hyderabad,True,469983,resume_00826.pdf
S00827,25,B.Tech CSE,6.52,1,2028,"Cloud, HTML, ML, React",Chennai,True,473295,resume_00827.pdf
S00828,23,MBA,8.95,2,2027,"Python, Data Science, CSS, Java",Hyderabad,False,257358,resume_00828.pdf
S00829,20,B.Tech CSE,9.07,2,2027,"React, Cloud, CSS, Data Science",Hyderabad,True,424244,resume_00829.pdf
S00830,24,B.Sc IT,7.87,2,2027,"ML, SQL",Delhi,False,452709,resume_00830.pdf
S00831,23,B.Sc IT,9.47,4,2025,"CSS, Data Science, Python, Java",Kolkata,True,356729,resume_00831.pdf
S00832,24,B.Sc IT,7.26,3,2026,"AI, HTML, Data Science, React",Mumbai,False,286810,resume_00832.pdf
S00833,20,M.Tech AI,7.59,4,2025,"Java, HTML",Bangalore,True,447931,resume_00833.pdf
S00834,20,M.Tech AI,7.88,2,2027,"HTML, Java, CSS, ML",Kolkata,True,443502,resume_00834.pdf
S00835,21,B.Tech CSE,7.66,1,2028,"Java, Data Science",Delhi,False,580438,resume_00835.pdf
S00836,25,B.Tech CSE,6.55,3,2026,"SQL, React, Java",Delhi,True,421039,resume_00836.pdf
S00837,23,B.Tech CSE,7.02,2,2027,"Data Science, HTML, Java",Bangalore,False,513698,resume_00837.pdf
S00838,22,M.Tech AI,9.48,3,2026,"ML, CSS",Bangalore,True,537530,resume_00838.pdf
S00839,21,B.Sc IT,8.93,4,2025,"AI, ML",Kolkata,True,557747,resume_00839.pdf
S00840,22,M.Tech AI,7.26,3,2026,"AI, Data Science, SQL, CSS",Chennai,True,591587,resume_00840.pdf
S00841,20,MBA,6.93,3,2026,"AI, Cloud, SQL, Python",Mumbai,False,206978,resume_00841.pdf
S00842,24,M.Tech AI,8.23,3,2026,"CSS, SQL, Java, React",Hyderabad,False,598627,resume_00842.pdf
S00843,22,B.Sc IT,6.81,4,2025,"React, HTML, Cloud, ML",Kolkata,False,514253,resume_00843.pdf
S00844,20,B.Sc IT,9.42,3,2026,"Cloud, React, Java",Mumbai,True,385956,resume_00844.pdf
S00845,23,B.Tech CSE,6.72,3,2026,"SQL, CSS, HTML",Chennai,False,489039,resume_00845.pdf
S00846,23,MBA,8.18,1,2028,"AI, ML, React, Data Science",Delhi,False,599717,resume_00846.pdf
S00847,21,M.Tech AI,7.5,1,2028,"CSS, Data Science, React",Hyderabad,False,511791,resume_00847.pdf
S00848,23,B.Tech CSE,6.86,1,2028,"Data Science, Cloud, CSS, React",Bangalore,True,258627,resume_00848.pdf
S00849,25,B.Sc IT,6.76,2,2027,"Data Science, SQL, Java, Cloud",Bangalore,True,276176,resume_00849.pdf
S00850,24,B.Sc IT,8.3,2,2027,"Java, SQL, CSS, Cloud",Mumbai,False,350140,resume_00850.pdf
S00851,21,BBA,7.34,4,2025,"HTML, React",Chennai,True,277335,resume_00851.pdf
S00852,23,M.Tech AI,6.54,4,2025,"Data Science, Python",Hyderabad,False,559300,resume_00852.pdf
S00853,21,BBA,8.03,3,2026,"Python, Cloud, ML, HTML",Hyderabad,False,301433,resume_00853.pdf
S00854,24,MBA,7.9,1,2028,"AI, Java, SQL",Mumbai,True,312735,resume_00854.pdf
S00855,24,M.Tech AI,7.44,2,2027,"React, ML",Delhi,True,467097,resume_00855.pdf
S00856,22,M.Tech AI,7.26,4,2025,"React, ML",Mumbai,False,466795,resume_00856.pdf
S00857,25,M.Tech AI,8.35,1,2028,"React, HTML, Cloud, Java",Hyderabad,False,228931,resume_00857.pdf
S00858,23,B.Com,9.11,1,2028,"React, CSS, Cloud",Chennai,False,566549,resume_00858.pdf
S00859,23,B.Tech CSE,7.37,3,2026,"HTML, SQL",Chennai,False,205215,resume_00859.pdf
S00860,24,B.Com,9.19,4,2025,"HTML, Python, ML",Chennai,False,429934,resume_00860.pdf
S00861,25,BBA,8.46,1,2028,"Python, SQL",Bangalore,False,523892,resume_00861.pdf
S00862,23,B.Tech CSE,8.19,1,2028,"CSS, Python, Java",Bangalore,True,353256,resume_00862.pdf
S00863,21,B.Tech CSE,7.78,2,2027,"ML, React, AI, Java",Bangalore,True,439085,resume_00863.pdf
S00864,23,B.Com,6.83,3,2026,"ML, SQL, HTML",Chennai,True,442638,resume_00864.pdf
S00865,21,B.Com,9.05,3,2026,"React, AI",Kolkata,True,555685,resume_00865.pdf
S00866,25,MBA,7.57,3,2026,"ML, HTML",Bangalore,True,229900,resume_00866.pdf
S00867,22,BBA,8.01,4,2025,"Python, ML, AI",Chennai,True,457938,resume_00867.pdf
S00868,20,B.Sc IT,7.17,2,2027,"CSS, Java",Chennai,True,584244,resume_00868.pdf
S00869,21,B.Sc IT,9.0,1,2028,"AI, CSS, SQL, HTML",Bangalore,True,383779,resume_00869.pdf
S00870,21,M.Tech AI,7.05,1,2028,"AI, Python",Bangalore,False,521116,resume_00870.pdf
S00871,21,BBA,8.83,1,2028,"Python, ML, CSS",Mumbai,False,232115,resume_00871.pdf
S00872,23,B.Tech CSE,7.09,4,2025,"Data Science, SQL, CSS",Delhi,False,280190,resume_00872.pdf
S00873,22,MBA,7.85,1,2028,"HTML, ML, Cloud",Hyderabad,True,418180,resume_00873.pdf
S00874,21,BBA,8.73,4,2025,"HTML, Data Science",Kolkata,False,285773,resume_00874.pdf
S00875,20,M.Tech AI,7.48,2,2027,"AI, Java, ML, React",Delhi,False,576679,resume_00875.pdf
S00876,24,B.Sc IT,7.51,1,2028,"Data Science, Cloud, SQL",Kolkata,False,361560,resume_00876.pdf
S00877,25,B.Com,8.52,1,2028,"Cloud, Python, CSS",Chennai,True,468522,resume_00877.pdf
S00878,25,MBA,6.81,1,2028,"Java, ML, HTML, CSS",Bangalore,True,352132,resume_00878.pdf
S00879,20,B.Sc IT,6.74,1,2028,"Cloud, SQL",Chennai,True,302968,resume_00879.pdf
S00880,23,M.Tech AI,8.86,2,2027,"React, CSS, SQL",Kolkata,False,453050,resume_00880.pdf
S00881,21,M.Tech AI,7.56,2,2027,"AI, SQL, Java",Mumbai,False,476473,resume_00881.pdf
S00882,24,M.Tech AI,9.07,1,2028,"ML, AI, HTML, Data Science",Delhi,True,524064,resume_00882.pdf
S00883,24,B.Tech CSE,8.18,2,2027,"SQL, Data Science, Java, Python",Delhi,False,466135,resume_00883.pdf
S00884,22,B.Sc IT,7.93,1,2028,"Cloud, CSS",Bangalore,True,541567,resume_00884.pdf
S00885,25,MBA,8.58,2,2027,"Data Science, ML, Cloud, SQL",Chennai,True,342973,resume_00885.pdf
S00886,22,BBA,7.43,4,2025,"Data Science, Cloud, HTML",Bangalore,False,482895,resume_00886.pdf
S00887,20,B.Sc IT,6.83,2,2027,"Java, AI, React",Mumbai,True,597754,resume_00887.pdf
S00888,20,MBA,8.43,3,2026,"Data Science, React, HTML, SQL",Delhi,True,510194,resume_00888.pdf
S00889,22,BBA,6.86,2,2027,"Data Science, Cloud",Hyderabad,True,452515,resume_00889.pdf
S00890,22,M.Tech AI,8.65,1,2028,"ML, Python, AI",Delhi,False,526140,resume_00890.pdf
S00891,25,BBA,8.35,4,2025,"React, Java",Delhi,True,460394,resume_00891.pdf
S00892,24,B.Com,7.21,3,2026,"CSS, ML, HTML, SQL",Hyderabad,True,287979,resume_00892.pdf
S00893,20,M.Tech AI,7.33,2,2027,"Java, HTML, SQL",Delhi,True,544987,resume_00893.pdf
S00894,20,BBA,9.48,1,2028,"React, Python, Java, ML",Mumbai,False,391103,resume_00894.pdf
S00895,23,B.Tech CSE,8.19,2,2027,"AI, Python, Cloud, React",Bangalore,False,577613,resume_00895.pdf
S00896,23,B.Sc IT,8.14,4,2025,"SQL, CSS, Python",Chennai,True,478122,resume_00896.pdf
S00897,22,B.Sc IT,8.85,1,2028,"Cloud, Java",Hyderabad,True,408674,resume_00897.pdf
S00898,21,MBA,7.52,3,2026,"Java, SQL, ML, Cloud",Kolkata,False,387234,resume_00898.pdf
S00899,20,BBA,8.73,4,2025,"AI, Data Science",Delhi,True,243998,resume_00899.pdf
S00900,20,B.Com,9.24,1,2028,"Data Science, SQL, CSS, React",Chennai,True,595640,resume_00900.pdf
S00901,24,MBA,9.01,2,2027,"Cloud, CSS, SQL",Hyderabad,True,439575,resume_00901.pdf
S00902,22,B.Sc IT,9.07,2,2027,"Java, React, HTML, CSS",Mumbai,True,333289,resume_00902.pdf
S00903,21,B.Sc IT,6.9,4,2025,"Java, Python, React",Chennai,False,553362,resume_00903.pdf
S00904,23,BBA,9.19,2,2027,"ML, Python",Hyderabad,False,378784,resume_00904.pdf
S00905,21,MBA,6.69,1,2028,"Java, HTML",Chennai,False,494165,resume_00905.pdf
S00906,25,M.Tech AI,9.32,2,2027,"SQL, ML, Python, AI",Hyderabad,False,500408,resume_00906.pdf
S00907,23,MBA,6.62,4,2025,"CSS, AI",Hyderabad,True,540121,resume_00907.pdf
S00908,25,BBA,7.63,1,2028,"HTML, Cloud",Hyderabad,True,405087,resume_00908.pdf
S00909,24,M.Tech AI,9.14,4,2025,"Python, SQL, Cloud, CSS",Bangalore,True,257175,resume_00909.pdf
S00910,25,BBA,7.92,4,2025,"AI, React, Python, Java",Hyderabad,True,256250,resume_00910.pdf
S00911,22,B.Tech CSE,8.07,3,2026,"React, Data Science, HTML",Delhi,True,278682,resume_00911.pdf
S00912,23,B.Tech CSE,8.03,1,2028,"Data Science, Cloud, SQL",Kolkata,True,466077,resume_00912.pdf
S00913,23,BBA,8.85,3,2026,"ML, React",Hyderabad,True,381005,resume_00913.pdf
S00914,24,B.Tech CSE,8.84,1,2028,"Data Science, Cloud",Kolkata,False,403192,resume_00914.pdf
S00915,23,B.Tech CSE,7.31,3,2026,"Python, AI, SQL",Chennai,True,476070,resume_00915.pdf
S00916,22,B.Sc IT,9.13,4,2025,"Python, AI, SQL",Chennai,True,491588,resume_00916.pdf
S00917,21,M.Tech AI,8.69,2,2027,"HTML, React, Python, SQL",Kolkata,False,477957,resume_00917.pdf
S00918,23,B.Sc IT,9.32,4,2025,"SQL, React",Delhi,False,568683,resume_00918.pdf
S00919,21,BBA,7.68,4,2025,"HTML, Data Science, React",Hyderabad,True,306333,resume_00919.pdf
S00920,21,MBA,7.74,3,2026,"SQL, Cloud, CSS, Python",Hyderabad,True,508446,resume_00920.pdf
S00921,25,B.Sc IT,6.74,1,2028,"CSS, ML, Java, Python",Delhi,True,388763,resume_00921.pdf
S00922,22,B.Sc IT,7.08,2,2027,"Python, SQL, HTML, CSS",Chennai,True,214977,resume_00922.pdf
S00923,23,B.Sc IT,9.44,2,2027,"SQL, CSS, HTML, ML",Delhi,True,544635,resume_00923.pdf
S00924,22,B.Sc IT,6.9,3,2026,"Python, CSS, HTML, SQL",Kolkata,True,288268,resume_00924.pdf
S00925,21,MBA,6.56,2,2027,"Cloud, Python, HTML, CSS",Delhi,False,516570,resume_00925.pdf
S00926,21,B.Com,6.89,4,2025,"Cloud, ML, SQL",Kolkata,False,257941,resume_00926.pdf
S00927,24,B.Sc IT,8.33,1,2028,"HTML, CSS, ML, Python",Mumbai,False,214510,resume_00927.pdf
S00928,23,BBA,7.68,1,2028,"ML, AI, HTML, SQL",Delhi,False,257994,resume_00928.pdf
S00929,24,B.Sc IT,9.36,2,2027,"Cloud, Java, Data Science, CSS",Bangalore,False,245613,resume_00929.pdf
S00930,20,MBA,7.77,1,2028,"Python, Data Science",Delhi,True,211710,resume_00930.pdf
S00931,20,MBA,8.35,1,2028,"React, SQL",Kolkata,True,580322,resume_00931.pdf
S00932,25,BBA,8.1,3,2026,"ML, Cloud",Delhi,True,354193,resume_00932.pdf
S00933,25,BBA,7.87,4,2025,"CSS, React",Chennai,True,306913,resume_00933.pdf
S00934,22,M.Tech AI,8.32,1,2028,"CSS, React, Cloud, HTML",Mumbai,True,386751,resume_00934.pdf
S00935,20,MBA,7.51,3,2026,"ML, Python, Cloud, AI",Mumbai,False,365816,resume_00935.pdf
S00936,25,B.Com,8.83,1,2028,"Python, Cloud, AI",Bangalore,True,504981,resume_00936.pdf
S00937,24,M.Tech AI,7.9,3,2026,"Java, SQL, HTML, Cloud",Kolkata,True,527020,resume_00937.pdf
S00938,21,B.Tech CSE,7.03,3,2026,"HTML, CSS, Python, Cloud",Chennai,True,341812,resume_00938.pdf
S00939,23,B.Sc IT,7.99,1,2028,"AI, Cloud, HTML",Delhi,True,309153,resume_00939.pdf
S00940,21,M.Tech AI,8.91,4,2025,"CSS, Data Science",Mumbai,True,529691,resume_00940.pdf
S00941,24,B.Sc IT,6.66,1,2028,"Data Science, React, Python, ML",Chennai,True,558172,resume_00941.pdf
S00942,20,B.Com,7.13,4,2025,"Python, React",Chennai,True,574778,resume_00942.pdf
S00943,23,B.Tech CSE,8.68,3,2026,"AI, Java, CSS, HTML",Kolkata,False,537691,resume_00943.pdf
S00944,21,B.Com,7.37,2,2027,"Java, AI",Delhi,True,539552,resume_00944.pdf
S00945,20,B.Sc IT,8.87,2,2027,"Python, React, Cloud, CSS",Bangalore,False,419010,resume_00945.pdf
S00946,24,BBA,8.01,4,2025,"Java, AI, ML",Chennai,False,413442,resume_00946.pdf
S00947,20,B.Com,8.85,1,2028,"React, Python",Bangalore,True,353601,resume_00947.pdf
S00948,23,B.Com,9.4,3,2026,"CSS, Python, Cloud, Data Science",Hyderabad,False,429022,resume_00948.pdf
S00949,24,BBA,8.48,1,2028,"Data Science, AI",Kolkata,False,203388,resume_00949.pdf
S00950,24,B.Tech CSE,9.22,4,2025,"Data Science, Cloud, AI",Kolkata,True,206836,resume_00950.pdf
S00951,22,BBA,7.87,3,2026,"Data Science, SQL",Delhi,True,338041,resume_00951.pdf
S00952,25,BBA,6.76,2,2027,"SQL, Cloud, HTML, ML",Delhi,True,497383,resume_00952.pdf
S00953,25,B.Sc IT,7.25,3,2026,"Data Science, Python, HTML",Mumbai,False,353521,resume_00953.pdf
S00954,24,M.Tech AI,8.96,4,2025,"Data Science, React",Mumbai,False,425315,resume_00954.pdf
S00955,22,MBA,6.94,3,2026,"ML, React, Java, AI",Mumbai,False,492148,resume_00955.pdf
S00956,20,B.Com,7.67,2,2027,"AI, React",Bangalore,False,468020,resume_00956.pdf
S00957,23,BBA,6.62,3,2026,"SQL, ML",Mumbai,False,230856,resume_00957.pdf
S00958,24,BBA,6.84,3,2026,"ML, Data Science, Cloud",Bangalore,False,295417,resume_00958.pdf
S00959,25,B.Sc IT,7.75,3,2026,"ML, React",Bangalore,False,384044,resume_00959.pdf
S00960,24,M.Tech AI,7.63,2,2027,"ML, Data Science, SQL",Mumbai,False,557027,resume_00960.pdf
S00961,20,B.Com,9.45,3,2026,"HTML, ML",Bangalore,False,491735,resume_00961.pdf
S00962,25,BBA,6.62,3,2026,"HTML, React",Mumbai,True,443820,resume_00962.pdf
S00963,20,B.Com,7.78,4,2025,"CSS, Data Science, Java, Cloud",Mumbai,False,357318,resume_00963.pdf
S00964,20,BBA,9.28,2,2027,"AI, SQL, Data Science, Python",Bangalore,False,452091,resume_00964.pdf
S00965,24,B.Sc IT,9.3,2,2027,"AI, Python",Kolkata,False,315187,resume_00965.pdf
S00966,20,B.Sc IT,7.21,3,2026,"SQL, Python",Bangalore,True,383292,resume_00966.pdf
S00967,25,BBA,9.11,4,2025,"Java, Data Science, CSS",Hyderabad,False,254663,resume_00967.pdf
S00968,22,M.Tech AI,8.92,1,2028,"React, HTML",Kolkata,True,346695,resume_00968.pdf
S00969,21,B.Sc IT,6.55,4,2025,"CSS, SQL",Bangalore,False,425162,resume_00969.pdf
S00970,20,B.Tech CSE,8.06,4,2025,"Python, Cloud, AI",Hyderabad,False,216978,resume_00970.pdf
S00971,21,MBA,8.36,4,2025,"CSS, Cloud, Data Science",Chennai,False,464958,resume_00971.pdf
S00972,23,M.Tech AI,6.9,3,2026,"React, AI",Kolkata,True,289975,resume_00972.pdf
S00973,23,B.Tech CSE,6.69,3,2026,"React, CSS, SQL, Java",Bangalore,True,346340,resume_00973.pdf
S00974,20,B.Tech CSE,8.05,4,2025,"AI, ML",Delhi,True,563837,resume_00974.pdf
S00975,20,MBA,7.16,4,2025,"Cloud, Python",Kolkata,False,519608,resume_00975.pdf
S00976,25,BBA,9.28,1,2028,"Cloud, Python, React, HTML",Hyderabad,False,205625,resume_00976.pdf
S00977,22,B.Com,7.4,3,2026,"Cloud, SQL, HTML",Hyderabad,False,321878,resume_00977.pdf
S00978,24,MBA,7.76,4,2025,"AI, CSS, Data Science, SQL",Mumbai,True,240450,resume_00978.pdf
S00979,20,MBA,8.51,4,2025,"Cloud, SQL, React",Bangalore,True,596846,resume_00979.pdf
S00980,25,B.Sc IT,7.16,3,2026,"AI, SQL",Hyderabad,False,429440,resume_00980.pdf
S00981,20,MBA,7.09,1,2028,"Cloud, Java, React",Mumbai,True,200875,resume_00981.pdf
S00982,23,B.Sc IT,8.54,4,2025,"Java, ML, Cloud",Bangalore,True,261875,resume_00982.pdf
S00983,24,BBA,6.68,3,2026,"Java, AI, CSS, SQL",Bangalore,False,495065,resume_00983.pdf
S00984,21,B.Sc IT,6.79,2,2027,"Java, React, Data Science, Python",Bangalore,False,366695,resume_00984.pdf
S00985,25,M.Tech AI,7.8,1,2028,"CSS, SQL",Hyderabad,False,240278,resume_00985.pdf
S00986,21,B.Sc IT,7.64,3,2026,"React, Java, AI",Delhi,True,410603,resume_00986.pdf
S00987,24,B.Tech CSE,8.82,2,2027,"Cloud, Data Science, CSS, ML",Chennai,False,358199,resume_00987.pdf
S00988,23,MBA,9.0,1,2028,"Cloud, AI, Java, Python",Chennai,True,488939,resume_00988.pdf
S00989,23,B.Sc IT,7.82,4,2025,"React, Data Science, Java",Mumbai,True,470635,resume_00989.pdf
S00990,20,MBA,9.11,3,2026,"Python, Data Science, AI",Hyderabad,True,456530,resume_00990.pdf
S00991,20,M.Tech AI,7.97,3,2026,"Java, CSS",Bangalore,True,323899,resume_00991.pdf
S00992,24,B.Com,9.4,1,2028,"HTML, AI",Bangalore,True,535213,resume_00992.pdf
S00993,23,B.Com,9.26,4,2025,"Java, Python, CSS, AI",Kolkata,False,290978,resume_00993.pdf
S00994,24,B.Com,9.46,4,2025,"SQL, Java, Cloud, ML",Bangalore,False,488941,resume_00994.pdf
S00995,24,MBA,8.98,4,2025,"Data Science, ML, CSS, Java",Hyderabad,False,206720,resume_00995.pdf
S00996,24,B.Com,9.08,1,2028,"ML, AI, Cloud, Data Science",Kolkata,True,456182,resume_00996.pdf
S00997,20,B.Com,7.42,1,2028,"CSS, Data Science",Hyderabad,True,571563,resume_00997.pdf
S00998,20,M.Tech AI,7.55,3,2026,"HTML, SQL",Mumbai,False,342934,resume_00998.pdf
S00999,25,B.Com,9.04,1,2028,"Python, React, AI, Java",Chennai,True,465755,resume_00999.pdf
S01000,24,B.Sc IT,7.92,1,2028,"Java, Cloud, React, ML",Delhi,True,339194,resume_01000.pdf
S01001,22,B.Com,6.75,1,2028,"Data Science, SQL, Python",Delhi,False,553537,resume_01001.pdf
S01002,25,B.Tech CSE,8.65,2,2027,"React, Java, SQL",Mumbai,True,280779,resume_01002.pdf
S01003,21,B.Com,7.59,1,2028,"CSS, Python",Hyderabad,False,263505,resume_01003.pdf
S01004,21,B.Com,8.53,3,2026,"HTML, Java, React",Hyderabad,True,456604,resume_01004.pdf
S01005,22,B.Tech CSE,9.12,2,2027,"AI, HTML, React",Kolkata,False,394913,resume_01005.pdf
S01006,20,MBA,6.93,4,2025,"CSS, HTML, SQL, AI",Kolkata,True,385577,resume_01006.pdf
S01007,24,MBA,6.57,1,2028,"Data Science, React",Bangalore,False,330711,resume_01007.pdf
S01008,24,BBA,9.24,1,2028,"Java, HTML, CSS",Delhi,True,462974,resume_01008.pdf
S01009,22,M.Tech AI,6.96,3,2026,"CSS, AI, Data Science, SQL",Kolkata,True,523083,resume_01009.pdf
S01010,25,M.Tech AI,7.71,1,2028,"React, SQL",Mumbai,True,530545,resume_01010.pdf
S01011,20,B.Sc IT,7.98,4,2025,"SQL, Cloud, Java, Data Science",Chennai,True,484337,resume_01011.pdf
S01012,24,MBA,9.49,3,2026,"SQL, Cloud, HTML",Kolkata,False,267040,resume_01012.pdf
S01013,22,B.Sc IT,9.14,2,2027,"HTML, Java, Python, AI",Mumbai,True,513792,resume_01013.pdf
S01014,21,B.Com,7.39,3,2026,"Python, CSS, Data Science, Java",Chennai,False,353562,resume_01014.pdf
S01015,23,B.Sc IT,7.59,4,2025,"Java, ML, SQL, Python",Delhi,False,351657,resume_01015.pdf
S01016,22,B.Tech CSE,7.13,3,2026,"Java, CSS",Hyderabad,True,390968,resume_01016.pdf
S01017,22,BBA,8.6,3,2026,"Data Science, AI, ML, React",Delhi,True,391737,resume_01017.pdf
S01018,22,MBA,8.14,2,2027,"React, CSS, AI, Python",Mumbai,True,599170,resume_01018.pdf
S01019,23,MBA,6.63,1,2028,"React, Cloud, Python",Hyderabad,False,413197,resume_01019.pdf
S01020,23,MBA,8.43,1,2028,"AI, Python, Cloud",Bangalore,False,233323,resume_01020.pdf
S01021,20,MBA,7.65,1,2028,"ML, CSS, Cloud, Python",Bangalore,True,577736,resume_01021.pdf
S01022,21,MBA,7.26,1,2028,"Cloud, React, Java",Delhi,True,427093,resume_01022.pdf
S01023,25,B.Com,7.67,4,2025,"ML, CSS",Bangalore,False,326300,resume_01023.pdf
S01024,20,B.Com,7.1,1,2028,"Java, ML, CSS",Delhi,True,430657,resume_01024.pdf
S01025,20,B.Com,7.8,4,2025,"Java, Data Science",Kolkata,False,343897,resume_01025.pdf
S01026,24,B.Tech CSE,8.48,2,2027,"ML, CSS, HTML, AI",Mumbai,False,417467,resume_01026.pdf
S01027,21,MBA,6.52,1,2028,"Java, Data Science, Cloud, AI",Mumbai,False,406553,resume_01027.pdf
S01028,20,MBA,7.85,1,2028,"SQL, Cloud, CSS",Hyderabad,True,579578,resume_01028.pdf
S01029,25,B.Tech CSE,8.99,3,2026,"Data Science, Cloud, HTML",Delhi,False,536118,resume_01029.pdf
S01030,21,B.Com,8.52,4,2025,"Data Science, CSS",Delhi,True,536791,resume_01030.pdf
S01031,22,BBA,8.93,2,2027,"CSS, SQL",Delhi,True,399144,resume_01031.pdf
S01032,20,B.Tech CSE,8.42,2,2027,"AI, HTML",Delhi,False,404398,resume_01032.pdf
S01033,21,BBA,8.27,3,2026,"Data Science, AI, CSS, HTML",Chennai,True,384656,resume_01033.pdf
S01034,23,B.Sc IT,7.46,2,2027,"SQL, HTML, React, Cloud",Hyderabad,True,493420,resume_01034.pdf
S01035,22,BBA,7.62,1,2028,"Cloud, SQL, React, Java",Chennai,False,253578,resume_01035.pdf
S01036,22,MBA,7.84,4,2025,"SQL, Cloud",Kolkata,False,454095,resume_01036.pdf
S01037,21,B.Com,7.58,2,2027,"ML, SQL",Chennai,True,209907,resume_01037.pdf
S01038,22,MBA,6.94,4,2025,"React, HTML, ML, CSS",Bangalore,True,599245,resume_01038.pdf
S01039,22,M.Tech AI,9.46,2,2027,"Data Science, React, ML, CSS",Chennai,False,314886,resume_01039.pdf
S01040,23,B.Sc IT,6.77,4,2025,"ML, SQL, Java, AI",Bangalore,False,243258,resume_01040.pdf
S01041,20,M.Tech AI,8.19,4,2025,"Cloud, Java, HTML",Kolkata,False,386434,resume_01041.pdf
S01042,20,MBA,7.0,3,2026,"CSS, ML, Java, SQL",Chennai,True,404302,resume_01042.pdf
S01043,22,MBA,7.67,1,2028,"Cloud, ML",Bangalore,True,347183,resume_01043.pdf
S01044,25,BBA,7.08,1,2028,"Data Science, Java, Cloud, SQL",Hyderabad,False,224029,resume_01044.pdf
S01045,21,B.Com,8.27,4,2025,"HTML, React, CSS",Mumbai,True,330410,resume_01045.pdf
S01046,20,B.Sc IT,9.13,1,2028,"HTML, Cloud, SQL, Java",Mumbai,True,327545,resume_01046.pdf
S01047,21,B.Com,7.44,4,2025,"Data Science, CSS",Kolkata,False,487553,resume_01047.pdf
